name,link,price,mileage,BHP,transmission,fuel,owners,body,ULEZ,engine,year
BMW 2 Series,https://www.autotrader.co.uk/dealers/west-midlands/wolverhampton/jardine-select-wolverhampton-10032204,"£22,480",19243,,Automatic,Diesel,,Coupe,ULEZ,2.0L,2019 (19 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/lancs/bury/cartime-587040,"£19,750",23729,188,Manual,Diesel,,Coupe,ULEZ,2.0L,2019 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/south-yorkshire/sheffield/mercia-motors-149119,"£28,550",28276,,Automatic,Petrol,3,Convertible,ULEZ,3.0L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cheshire/winsford/fords-of-winsford-car-supermarket-2564,"£19,399",23760,,Manual,Diesel,,Coupe,ULEZ,2.0L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/hampshire/eastleigh/partridge-bmw-1990518,"£24,990",10095,192,Automatic,Petrol,2,Convertible,ULEZ,2.0L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/nottinghamshire/nottingham/carshop-nottingham-10026842,"£21,600",22588,190,Automatic,Diesel,,Convertible,ULEZ,2.0L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/glamorgan/cardiff/sytner-cardiff-bmw-12800,"£23,500",18687,190,Automatic,Diesel,2,Coupe,ULEZ,2.0L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/west-midlands/wolverhampton/rybrook-bmw-wolverhampton-4498,"£19,950",30369,136,Manual,Petrol,,Coupe,ULEZ,1.5L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/glamorgan/cardiff/sytner-cardiff-bmw-12800,"£22,000",17649,136,Automatic,Petrol,2,Coupe,ULEZ,1.5L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cazoo-10023353,"£19,799",12251,134,Automatic,Petrol,,Convertible,ULEZ,1.5L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/carsupermarket-com-click-collect-10027894,"£25,498",33238,,Automatic,Petrol,,Coupe,ULEZ,3.0L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cazoo-10023353,"£20,949",4796,134,Manual,Petrol,,Convertible,ULEZ,1.5L,2019 (69 reg)
BMW M240I,https://www.autotrader.co.uk/dealers/derbyshire/derby/hilton-garage-ltd-4400,"£26,000",23200,335,Automatic,Petrol,2,Coupe,ULEZ,3.0L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/west-yorkshire/bradford/jct600-bmw-19736,"£21,990",10346,136,Automatic,Petrol,2,Coupe,ULEZ,1.5L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/kent/aylesford/arden-maidstone-bmw-2083876,"£29,949",29568,,Automatic,Petrol,,Coupe,ULEZ,3.0L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/south-yorkshire/barnsley/riverside-sports-prestige-10016190,"£18,490",26996,150,Manual,Diesel,,Convertible,ULEZ,2.0L,2019 (19 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/essex/romford/premier-cars-422670,"£16,500",14917,,Automatic,Petrol,,Convertible,ULEZ,1.5L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cazoo-10023353,"£28,299",13698,335,Automatic,Petrol,,Coupe,ULEZ,3.0L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/gloucestershire/gloucester/marshall-jaguar-cheltenham-gloucester-10029172,"£23,780",19233,192,Automatic,Petrol,,Convertible,ULEZ,2.0L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/west-midlands/wolverhampton/rybrook-bmw-wolverhampton-4498,"£22,950",28966,190,Manual,Diesel,,Convertible,ULEZ,2.0L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/lancashire/bolton/williams-bolton-bmw-895068,"£20,990",31950,192,Automatic,Petrol,2,Coupe,ULEZ,2.0L,2019 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/lancs/heywood/moss-hall-186941,"£26,490",6110,,Automatic,Petrol,3,Coupe,ULEZ,3.0L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/kent/chatham/big-motoring-world-blue-bell-hill-10007657,"£20,600",8376,134,Automatic,Petrol,,Convertible,ULEZ,1.5L,2019 (19 reg)
BMW M240I,https://www.autotrader.co.uk/dealers/glamorgan/cardiff/buy-go-cars-ltd-10003653,"£27,992",16563,450,Automatic,Petrol,2,Coupe,ULEZ,3.0L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cumbria/kendal/kendal-automart-28408,"£20,965",15568,,Automatic,Petrol,2,Coupe,ULEZ,1.5L,2019 (69 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/manchester/salford/skoda-manchester-629054,"£20,799",16668,136,Automatic,Petrol,2,Coupe,ULEZ,1.5L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/lancashire/ashton-under-lyne/carshop-manchester-25840,"£19,300",16317,136,Manual,Petrol,,Coupe,ULEZ,1.5L,2019 (19 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/west-midlands/birmingham/motorpoint-birmingham-721121,"£19,599",18868,136,Manual,Petrol,,Coupe,ULEZ,1.5L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/staffordshire/cannock/available-car-supermarket-cannock-716112,"£27,699",7443,,Automatic,Petrol,,Coupe,ULEZ,3.0L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/northants/northampton/wollaston-bmw-1711495,"£28,850",11585,,Automatic,Petrol,2,Convertible,ULEZ,3.0L,2019 (19 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/west-yorkshire/wakefield/arnold-clark-motorstore-wakefield-10012055,"£21,500",28008,190,Automatic,Diesel,,Coupe,ULEZ,2.0L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/hertfordshire/cow-roast/sytner-tring-bmw-1337962,"£25,500",18978,192,Automatic,Petrol,2,Convertible,ULEZ,2.0L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/north-somerset/weston-super-mare/carbase-weston-super-mare-10011148,"£16,377",58236,,Manual,Petrol,,Convertible,ULEZ,1.5L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cazoo-10023353,"£19,499",18430,134,Automatic,Petrol,,Convertible,ULEZ,1.5L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/marshall-approved-online-10034739,"£27,100",12353,,Automatic,Petrol,,Coupe,ULEZ,3.0L,2019 (69 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/county-durham/bishop-auckland/mjm-car-sales-10005607,"£19,950",19000,134,Manual,Petrol,,Coupe,ULEZ,1.5L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/nottinghamshire/nottingham/sytner-nottingham-bmw-5279,"£21,000",10967,136,Manual,Petrol,2,Coupe,ULEZ,1.5L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/merseyside/southport/david-hayton-mazda-southport-665494,"£20,000",16640,,Manual,Petrol,,Convertible,ULEZ,1.5L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/south-yorkshire/sheffield/sytner-sheffield-bmw-2534,"£22,000",16047,136,Manual,Petrol,2,Convertible,ULEZ,1.5L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/west-yorkshire/huddersfield/sandal-bmw-huddersfield-2507,"£20,750",10875,136,Automatic,Petrol,2,Coupe,ULEZ,1.5L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£17,750",28000,,Manual,Diesel,,Convertible,ULEZ,2.0L,2019 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/staffordshire/cannock/available-car-supermarket-cannock-716112,"£19,999",15369,136,Manual,Petrol,,Coupe,ULEZ,1.5L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cazoo-10023353,"£27,049",10032,335,Automatic,Petrol,,Coupe,ULEZ,3.0L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cazoo-10023353,"£18,849",17866,134,Manual,Petrol,,Coupe,ULEZ,1.5L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/south-yorkshire/doncaster/stratstone-bmw-doncaster-5183,"£27,490",17832,,Automatic,Petrol,,Coupe,ULEZ,3.0L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/west-yorkshire/leeds/stratstone-bmw-leeds-536851,"£26,990",14585,,Automatic,Petrol,,Coupe,ULEZ,3.0L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cheshire/chester/halliwell-jones-chester-bmw-4502,"£26,999",19865,,Automatic,Petrol,2,Coupe,ULEZ,3.0L,2019 (69 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/lancs/bury/cartime-587040,"£22,750",23500,188,Automatic,Diesel,,Coupe,ULEZ,2.0L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cambridgeshire/cambridge/group-1-cambridge-bmw-1576653,"£27,491",25537,,Automatic,Petrol,,Coupe,ULEZ,3.0L,2019 (69 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/west-yorkshire/brighouse/eclipse-automotive-ltd-10014739,"£23,995",33500,,Automatic,Petrol,2,Convertible,ULEZ,3.0L,2019 (19 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/west-yorkshire/castleford/motorpoint-castleford-2683934,"£19,599",11932,136,Manual,Petrol,,Coupe,ULEZ,1.5L,2019 (69 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/north-west/oldham/h-p-l-motors-oldham-greater-manchester-708953,"£19,999",25232,150,Automatic,Diesel,,Coupe,ULEZ,2.0L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cheshire/winsford/fords-of-winsford-car-supermarket-2564,"£19,799",16580,,Automatic,Petrol,,Convertible,ULEZ,1.5L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/northamptonshire/northampton/carshop-northampton-10979,"£19,000",31548,192,Automatic,Petrol,,Convertible,ULEZ,2.0L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/derbyshire/derby/stratstone-bmw-derby-5182,"£26,990",11541,192,Automatic,Petrol,2,Convertible,ULEZ,2.0L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/west-midlands/dudley/dynamic-car-sales-ltd-10026155,"£15,250",41002,,Automatic,Diesel,3,Coupe,ULEZ,2.0L,2019 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/dorset/christchurch/south-west-vehicles-ltd-10000684,"£19,500",18000,,Manual,Diesel,2,Convertible,ULEZ,2.0L,2019 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/hertfordshire/letchworth-garden-city/norton-way-honda-6926,"£26,999",20117,,Automatic,Petrol,2,Convertible,ULEZ,3.0L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/hertfordshire/stevenage/sytner-stevenage-bmw-2579468,"£22,500",16680,190,Automatic,Diesel,3,Convertible,ULEZ,2.0L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cumbria/kendal/lloyd-south-lakes-30103,"£18,990",20000,,Manual,Petrol,2,Coupe,ULEZ,1.5L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/west-sussex/billingshurst/car-connection-ltd-10034886,"£27,990",19579,,Automatic,Petrol,,Convertible,ULEZ,3.0L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cazoo-10023353,"£18,349",32075,134,Manual,Petrol,,Convertible,ULEZ,1.5L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/leicestershire/hinckley/v12-sports-classics-ltd-hinckley-360309,"£21,000",22330,,Automatic,Petrol,,Convertible,ULEZ,1.5L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cazoo-10023353,"£18,849",17056,134,Manual,Petrol,,Coupe,ULEZ,1.5L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cambridgeshire/cambridge/emg-motor-group-cambridge-kia-and-mazda-13884,"£26,399",19948,335,Automatic,Petrol,2,Coupe,ULEZ,3.0L,2019 (69 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/lancashire/preston/hpl-preston-10025161,"£18,999",21000,136,Automatic,Petrol,,Convertible,ULEZ,1.5L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/lancs/heywood/moss-hall-186941,"£20,890",17719,,Automatic,Diesel,2,Convertible,ULEZ,2.0L,2019 (69 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/cheshire/warrington/rix-motors-19174,"£20,950",8000,,Automatic,Petrol,,Coupe,ULEZ,1.5L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/south-yorkshire/doncaster/stratstone-bmw-doncaster-5183,"£24,420",12400,136,Automatic,Petrol,,Convertible,ULEZ,1.5L,2019 (69 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/lancashire/blackburn/hippo-prestige-2486346,"£26,320",12131,,Automatic,Petrol,,Coupe,ULEZ,3.0L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/midlothian/edinburgh/peter-vardy-bmw-edinburgh-109341,"£15,990",47591,136,Manual,Petrol,2,Coupe,ULEZ,1.5L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/swansea/cwmbwrla/sytner-swansea-bmw-1687152,"£22,500",13500,190,Manual,Diesel,,Convertible,ULEZ,2.0L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cazoo-10023353,"£21,499",19546,134,Automatic,Petrol,,Convertible,ULEZ,1.5L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cazoo-10023353,"£20,999",26529,134,Automatic,Petrol,,Convertible,ULEZ,1.5L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/somerset/glastonbury/avalon-motor-company-604518,"£21,550",28196,,Automatic,Petrol,,Convertible,ULEZ,1.5L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/derbyshire/derby/stratstone-bmw-derby-5182,"£29,390",11456,,Automatic,Petrol,,Convertible,ULEZ,3.0L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/midlothian/edinburgh/peter-vardy-carz-edinburgh-345551,"£15,990",47591,,Manual,Petrol,2,Coupe,ULEZ,1.5L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/devon/plymouth/turners-of-roborough-913,"£21,700",12000,136,Automatic,Petrol,,Convertible,ULEZ,1.5L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cheshire/chester/halliwell-jones-chester-bmw-4502,"£20,999",23960,190,Manual,Diesel,2,Coupe,ULEZ,2.0L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cheshire/chester/halliwell-jones-chester-bmw-4502,"£22,399",11959,136,Automatic,Petrol,,Coupe,ULEZ,1.5L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£17,500",32000,,Manual,Petrol,2,Convertible,ULEZ,1.5L,2019 (19 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/merseyside/wirral/vauxhall-ellesmere-port-10191,"£23,999",9472,190,Automatic,Diesel,3,Convertible,ULEZ,2.0L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/tyne-and-wear/tyneside/stratstone-bmw-tyneside-5359,"£22,290",13041,150,Automatic,Diesel,2,Coupe,ULEZ,2.0L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cumbria/cockermouth/lloyd-cockermouth-bmw-21811,"£21,450",27000,190,Automatic,Diesel,2,Coupe,ULEZ,2.0L,2019 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cazoo-10023353,"£21,049",12803,134,Automatic,Petrol,,Convertible,ULEZ,1.5L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/derbyshire/derby/stoneacre-derby-10011425,"£24,359",16207,192,Automatic,Petrol,,Convertible,ULEZ,2.0L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/staffordshire/stoke-on-trent/lookers-bmw-stoke-on-trent-27525,"£21,399",23201,136,Automatic,Petrol,,Coupe,ULEZ,1.5L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cazoo-10023353,"£20,649",13508,134,Automatic,Petrol,,Convertible,ULEZ,1.5L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/county-londonderry/coleraine/jkc-specialist-cars-703234,"£19,450",37425,190,Automatic,Diesel,2,Coupe,ULEZ,2.0L,
BMW 2 Series,https://www.autotrader.co.uk/dealers/carsa-10026616,"£20,990",18116,136,Automatic,Petrol,,Convertible,ULEZ,1.5L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/gwynedd/llandudno-junction/halliwell-jones-north-wales-bmw-114183,"£19,599",26706,136,Manual,Petrol,,Coupe,ULEZ,1.5L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cazoo-10023353,"£22,849",15987,134,Automatic,Petrol,,Convertible,ULEZ,1.5L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cheshire/winsford/fords-of-winsford-car-supermarket-10015576,"£20,499",18370,,Automatic,Petrol,,Convertible,ULEZ,1.5L,2019 (19 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/lancashire/chorley/gts-automotive-ltd-10017712,"£19,690",44000,150,Automatic,Diesel,2,Convertible,ULEZ,2.0L,2019 (19 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/county-antrim/belfast/charles-hurst-premium-direct-544999,"£20,999",23626,136,Automatic,Petrol,,Coupe,ULEZ,1.5L,
BMW 2 Series,https://www.autotrader.co.uk/dealers/west-yorkshire/leeds/evans-halshaw-vauxhall-leeds-7063,"£19,570",21791,136,Automatic,Petrol,,Convertible,ULEZ,1.5L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/county-antrim/ballymena/wilson-motors-10034644,"£16,490",33810,,Manual,Diesel,2,Coupe,ULEZ,2.0L,
BMW 2 Series,https://www.autotrader.co.uk/dealers/stirlingshire/stirling/douglas-park-bmw-stirling-730329,"£22,995",14000,190,Automatic,Diesel,3,Convertible,ULEZ,2.0L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/south-humberside/scunthorpe/marshall-bmw-scunthorpe-12308,"£20,000",34510,136,Automatic,Petrol,3,Convertible,ULEZ,1.5L,2019 (19 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/cumbria/penrith/intercars-of-penrith-ltd-27599,"£21,995",9914,148,Automatic,Diesel,,Coupe,ULEZ,2.0L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/renfrewshire/glasgow/arnold-clark-glasgow-bmw-590019,"£20,898",19758,150,Automatic,Diesel,2,Coupe,ULEZ,2.0L,2019 (19 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/dumfriesshire/dumfries/arnold-clark-dumfries-bmwmini-10014704,"£24,000",13180,190,Automatic,Diesel,,Convertible,ULEZ,2.0L,2019 (19 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/lancashire/blackburn/hippo-prestige-2486346,"£22,920",16367,136,Automatic,Petrol,,Convertible,ULEZ,1.5L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/glamorgan/cardiff/sytner-cardiff-bmw-12800,"£24,500",21684,248,Automatic,Petrol,,Convertible,ULEZ,2.0L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/lancashire/bolton/williams-bolton-bmw-895068,"£26,990",17418,,Automatic,Petrol,,Convertible,ULEZ,3.0L,2019 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/ayrshire/ayr/arnold-clark-peugeot-ayr-123388,"£26,000",15259,,Automatic,Petrol Hybrid,,Hatchback,ULEZ,1.5L,2019 (19 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/lanarkshire/glasgow/arnold-clark-glasgow-london-road-motorstore-123362,"£21,300",10909,136,Automatic,Petrol,,Convertible,ULEZ,1.5L,2019 (19 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/county-antrim/belfast/usedirect-belfast-27-boucher-road-74074,"£21,499",49865,,Automatic,Petrol,,Convertible,ULEZ,3.0L,
BMW 2 Series,https://www.autotrader.co.uk/dealers/kincardineshire/aberdeen/john-clark-bmw-aberdeen-422910,"£23,150",10242,190,Automatic,Diesel,2,Coupe,ULEZ,2.0L,2019 (69 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/ayrshire/ayr/arnold-clark-peugeot-ayr-123388,"£29,300",4905,,Automatic,Petrol,2,Convertible,ULEZ,3.0L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/renfrewshire/glasgow/arnold-clark-glasgow-bmw-590019,"£27,898",9358,,Automatic,Petrol,2,Convertible,ULEZ,3.0L,2019 (19 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/hertfordshire/waltham-cross/aj-trade-cars-limited-10001660,"£14,989",69000,148,Automatic,Diesel,2,Coupe,ULEZ,2.0L,2019 (19 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/yorkshire/leeds/players-cars-721952,"£20,400",44500,148,Automatic,Diesel,,Coupe,ULEZ,2.0L,2019 (69 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/kent/welling/automatic-cars-ltd-welling-kent-12187,"£21,995",12020,,Automatic,Petrol,,Coupe,ULEZ,1.5L,2019 (69 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/lincolnshire/lincoln/paul-smith-car-sales-ltd-65494,"£23,495",6199,136,Automatic,Petrol,,Convertible,ULEZ,1.5L,2019 (69 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/kent/tonbridge/hendy-honda-tonbridge-5826,"£18,400",16500,136,Manual,Petrol,,Coupe,ULEZ,1.5L,2020 (70 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/kent/chatham/big-motoring-world-blue-bell-hill-10007657,"£20,000",28077,134,Manual,Petrol,2,Convertible,ULEZ,1.5L,2020 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/west-sussex/littlehampton/group-1-worthing-bmw-582624,"£22,875",18489,190,Automatic,Diesel,,Coupe,ULEZ,2.0L,2020 (69 reg)
BMW 2 Series Coupe,https://www.autotrader.co.uk/dealers/carsupermarket-com-click-collect-10027894,"£18,698",26400,,Automatic,Diesel,,Coupe,ULEZ,2.0L,2020 (20 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/hertfordshire/stevenage/sytner-stevenage-bmw-2579468,"£22,500",16156,136,Manual,Petrol,,Coupe,ULEZ,1.5L,2020 (70 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/oxfordshire/thame/thame-cars-11147,"£22,999",13163,,Automatic,Petrol,2,Coupe,ULEZ,1.5L,2020 (20 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/essex/romford/sytner-harold-wood-bmw-26171,"£31,000",14406,,Automatic,Petrol,2,Coupe,ULEZ,3.0L,2020 (70 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/avon/bristol/the-sutherland-motor-group-390586,"£31,495",10700,,Automatic,Petrol,2,Coupe,ULEZ,3.0L,2020 (70 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/oxfordshire/wantage/maundrell-84846,"£29,995",10992,,Automatic,Petrol,2,Coupe,ULEZ,3.0L,2020 (20 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cazoo-10023353,"£21,499",19800,134,Automatic,Petrol,,Coupe,ULEZ,1.5L,2020 (20 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/hendy-car-store-portsmouth-10014742,"£22,500",12821,136,Automatic,Petrol,,Coupe,ULEZ,1.5L,2020 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/stephen-james-bmw-woolwich-10009825,"£23,495",18253,136,Automatic,Petrol,,Convertible,ULEZ,1.5L,2020 (20 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/middlesex/brentford/berry-chiswick-bmw-shield-drive-10016420,"£23,379",14600,136,Automatic,Petrol,3,Coupe,ULEZ,1.5L,2020 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/bedfordshire/luton/sytner-luton-bmw-10009827,"£28,500",19680,,Automatic,Petrol,2,Coupe,ULEZ,3.0L,2020 (20 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cambridgeshire/cambridge/emg-motor-group-duxford-5879,"£20,995",18533,,Manual,Petrol,,Convertible,ULEZ,1.5L,2020 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/northants/northampton/wollaston-bmw-1711495,"£25,450",18147,192,Automatic,Petrol,2,Coupe,ULEZ,2.0L,2020 (20 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/lancashire/wigan/hartington-motors-limited-10018737,"£18,995",27850,148,Automatic,Diesel,2,Coupe,ULEZ,2.0L,2020 (69 reg)
